0.6588734814725556,[-171.408381  300.509299]
0.6622182492663857,[-167.640506  297.226136]
0.6655630175161332,[-163.870736  293.945148]
0.6689077856082556,[-160.097936  290.667645]
0.6722525529420325,[-156.320973  287.394942]
0.6755973200091545,[-152.538718  284.128357]
0.6789420858979351,[-148.750049  280.869216]
0.682286850891559,[-144.95385   277.618851]
0.6856316150057311,[-141.149012  274.378605]
0.6889763782092917,[-137.334424  271.149845]
0.6923211089284018,[-133.508206  267.934951]
0.6956657175754297,[-129.663013  264.743062]
0.6990102846884853,[-125.781367  261.595703]
0.7023550544042136,[-121.843577  258.518386]
0.7056999828202674,[-117.835734  255.53248 ]
0.7090448606001691,[-113.745772  252.660217]
0.7123896375214872,[-109.562819  249.925426]
0.7157343956110861,[-105.277835  247.353499]
0.7190789673044806,[-100.884554  244.971862]
0.7224232102622711,[-96.380014 242.80915 ]
0.7257674897356398,[-91.763155 240.897773]
0.7291120548913456,[-87.035245 239.279168]
0.7324563867402644,[-82.204099 238.002626]
0.7358000851219632,[-77.286278 237.122223]
0.739143675072845,[-72.309938 236.681208]
0.7424867270942871,[-67.314964 236.706871]
0.745829631445993,[-62.347248 237.226503]
0.7491729426085123,[-57.458403 238.252898]
0.7525158930843161,[-52.704546 239.785788]
0.755858605817043,[-48.144174 241.822542]
0.7592015729138649,[-43.845536 244.366332]
0.7625446170895118,[-39.897283 247.426006]
0.7658859812834254,[-36.400583 250.989477]
0.769228205001368,[-33.405142 254.985149]
0.7725715766291105,[-30.903663 259.309244]
0.7759146123227575,[-28.87381 263.87322]
0.7792576940056581,[-27.288555 268.610079]
0.7826012287043568,[-26.128559 273.469301]
0.7859450322705812,[-25.37727  278.408654]
0.7892890274939695,[-25.015184 283.391966]
0.7926330205218001,[-25.022885 288.388406]
0.7959773283813676,[-25.384549 293.372217]
0.7993217806278671,[-26.086723 298.31977 ]
0.8026662023628807,[-27.098063 303.213446]
0.8060106368101958,[-28.374486 308.044782]
0.809355073784946,[-29.874561 312.811424]
0.8126995721594501,[-31.563638 317.514512]
0.8160441991932268,[-33.41623  322.155831]
0.8193889096974472,[-35.409354 326.738695]
0.8227336666571439,[-37.520577 331.268443]
0.8260784713804423,[-39.728306 335.752027]
0.8294233139020498,[-42.011616 340.19766 ]
0.8327681979523567,[-44.350183 344.614546]
0.8361131112815262,[-46.724712 349.012253]
0.8394580231394869,[-49.11707  353.400284]
0.8428029180836855,[-51.5093   357.788356]
0.8461477772728058,[-53.883279 362.186268]
0.8494925841799661,[-56.220534 366.603718]
0.8528373125875628,[-58.502074 371.050068]
0.8561819395227447,[-60.708086 375.534201]
0.8595265151563237,[-62.817098 380.06468 ]
0.8628710358590881,[-64.805732 384.649185]
0.8662154390827338,[-66.64997 389.29347]
0.8695598186647869,[-68.323163 394.002044]
0.8729042126261681,[-69.792966 398.77804 ]
0.8762485603700492,[-71.024454 403.620891]
0.8795928312960339,[-71.983341 408.524885]
0.8829370481463585,[-72.636722 413.478763]
0.8862811431592015,[-72.953949 418.465281]
0.8896251260443891,[-72.913003 423.461544]
0.8929694432059033,[-72.540774 428.444591]
0.8963138662553308,[-71.893283 433.399553]
0.8996582662633389,[-71.008661 438.317682]
0.903002763277639,[-69.913908 443.193491]
0.9063473411634432,[-68.627546 448.022412]
0.9096919467239313,[-67.16725  452.801654]
0.913036587226684,[-65.550738 457.530399]
0.9163812626657107,[-63.795302 462.209406]
0.9197259577097292,[-61.917854 466.840836]
0.9230706770351007,[-59.934641 471.428012]
0.9264154119241945,[-57.860474 475.974811]
0.92976014901639,[-55.708689 480.485399]
0.9331048751258769,[-53.491275 484.96407 ]
0.9364495945299797,[-51.220623 489.415975]
0.9397943370718503,[-48.915701 493.850273]
0.9431390966711037,[-46.598797 498.278351]
0.9464838558976517,[-44.280005 502.70544 ]
0.9498286151815983,[-41.961251 507.132549]
0.9531733741084466,[-39.642712 511.55977 ]
0.9565181328608493,[-37.324439 515.98713 ]
0.9598628919109295,[-35.006484 520.414657]
0.9632076505256363,[-32.688901 524.842378]
0.9665524101266435,[-30.371739 529.270321]
0.9698971685138811,[-28.055074 533.698522]
0.9732419279609167,[-25.739025 538.127047]
0.9765866866134791,[-23.423734 542.555967]
0.9799314456749552,[-21.109318 546.985345]
0.9832762047883932,[-18.795769 551.415176]
0.9866209639552219,[-16.482802 555.845311]
0.9899657230857004,[-14.170019 560.275542]
0.9933104822887548,[-11.857004 564.705652]
0.9966552410764907,[ -9.543345 569.135425]
1.0,[ -7.228629 573.564646]
